Id,Label,timeset,bipartite,title,subjects,Degree,Weighted Degree,modularity_class,clustering,triangles,componentnumber,eigencentrality,pageranks,Authority,Hub
5035,206731,,1,The Tibetan Book of Living and Dying,None,341,33.419197,3,0.593859,34426,0,0.20662,0.000054,0.011341,0.011341
5044,2195289,,1,I Was Told There'd Be Cake,None,340,28.35259,0,0.686622,39570,0,0.229269,0.000067,0.012638,0.012638
5046,32525,,1,Art Through the Ages,None,126,13.502204,5,0.649524,5115,0,0.073508,0.000038,0.004018,0.004018
5047,207781,,1,"The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art",None,226,16.664408,5,0.560747,14257,0,0.129091,0.000036,0.007077,0.007077
5050,31920777,,1,American Kingpin: The Epic Hunt for the Criminal Mastermind Behind the Silk Road,None,218,23.292424,3,0.664567,15719,0,0.131429,0.000048,0.007187,0.007187
5054,30852,,1,The Woman Warrior,None,291,31.74697,0,0.722052,30467,0,0.201348,0.000075,0.011099,0.011099
5055,6882,,1,Papillon,None,564,37.353942,4,0.556448,88345,0,0.341032,0.000074,0.018777,0.018777
5062,34268,,1,Peter Pan,None,1115,77.579387,1,0.42516,264048,0,0.593182,0.000175,0.032678,0.032678
5071,4934,,1,The Brothers Karamazov,None,1515,123.427422,2,0.342498,392796,0,0.733898,0.000168,0.04035,0.04035
5075,5889987,,1,&#1608;&#1575; &#1573;&#1587;&#1604;&#1575;&#1605;&#1575;&#1607;,None,106,16.2,4,0.565678,3148,0,0.04606,0.00004,0.002492,0.002492
5079,4900,,1,Heart of Darkness,None,1795,185.177105,2,0.304243,489866,0,0.829078,0.000285,0.045565,0.045565
5084,2118114,,1,Sway: The Irresistible Pull of Irrational Behavior,None,224,27.445455,3,0.644619,16100,0,0.126065,0.000043,0.006887,0.006887
5090,3381,,1,Hey Nostradamus!,None,212,24.981818,2,0.701869,15698,0,0.14594,0.00005,0.008036,0.008036
5091,7501962,,1,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",None,400,21.264572,3,0.55084,43957,0,0.235971,0.000054,0.012969,0.012969
5094,11107244,,1,The Better Angels of Our Nature: Why Violence Has Declined,None,305,39.1,3,0.604983,28047,0,0.184745,0.00006,0.010135,0.010135
5096,27822,,1,Eugene Onegin,None,589,47.860117,1,0.610859,105780,0,0.371087,0.000068,0.020467,0.020467
5099,222078,,1,The Story of Art,None,523,43.679212,5,0.43684,59630,0,0.277581,0.000084,0.015205,0.015205
5103,30289,,1,The Republic,None,1206,92.711392,2,0.407463,296069,0,0.628727,0.000128,0.034601,0.034601
5105,78987,,1,"The Prodigal Daughter (Kane &#38; Abel, #2)",None,316,28.629999,4,0.626542,31183,0,0.198351,0.000064,0.0109,0.0109
5106,4929,,1,Kafka on the Shore,None,1405,118.28183,0,0.34576,341027,0,0.678826,0.000184,0.037293,0.037293
5107,181411,,1,Cheaters,None,140,15.456061,0,0.835457,8129,0,0.094214,0.000044,0.005201,0.005201
5112,241823,,1,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,None,339,24.852217,3,0.611562,35037,0,0.211968,0.000056,0.011648,0.011648
5117,13152998,,1,Home,None,318,33.643939,0,0.69111,34834,0,0.216435,0.000072,0.011932,0.011932
5124,1918305,,1,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,None,448,29.636326,0,0.608771,60955,0,0.28434,0.000058,0.015663,0.015663
5125,83346,,1,"Through the Looking-Glass and What Alice Found There (Alice's Adventures in Wonderland, #2)",None,908,58.930527,1,0.490531,201990,0,0.51661,0.000122,0.028487,0.028487
5131,18545,,1,Rosencrantz and Guildenstern Are Dead,None,739,56.047723,1,0.51229,139697,0,0.429451,0.0001,0.023667,0.023667
5132,82970,,1,Lucky,None,740,43.064115,0,0.522532,142876,0,0.432244,0.000105,0.023821,0.023821
5136,7841446,,1,"In the Plex: How Google Thinks, Works, and Shapes Our Lives",None,170,12.390403,3,0.597007,8576,0,0.091839,0.00003,0.005002,0.005002
5138,17780,,1,In the Heart of the Sea: The Tragedy of the Whaleship Essex,None,728,42.279775,3,0.495254,131058,0,0.413193,0.000086,0.022719,0.022719
5139,313605,,1,Getting to Yes: Negotiating Agreement Without Giving In,None,574,35.697847,3,0.483092,79445,0,0.308222,0.000061,0.016869,0.016869
5148,124918,,1,Airport,None,468,37.938663,1,0.614817,67186,0,0.294374,0.000071,0.016213,0.016213
5156,78983,,1,"Kane and Abel (Kane and Abel, #1)",None,627,41.942983,4,0.508318,99758,0,0.359007,0.000101,0.019739,0.019739
5158,6449422,,1,"1Q84 (1Q84, #2)",None,336,24.846193,0,0.602008,33881,0,0.208766,0.000068,0.01147,0.01147
5161,27,,1,Neither Here nor There: Travels in Europe,None,458,29.036008,0,0.550419,57603,0,0.273557,0.000063,0.015048,0.015048
5167,32831,,1,"The Mysterious Island (Extraordinary Voyages, #12)",None,579,46.038683,1,0.54388,91008,0,0.339011,0.000079,0.018665,0.018665
5169,603204,,1,How to Cook Everything: Simple Recipes for Great Food,None,496,26.238556,1,0.554643,68088,0,0.298631,0.000058,0.016415,0.016415
5170,1885,,1,Pride and Prejudice,None,2389,500.127958,1,0.225044,641929,0,0.968228,0.00118,0.053009,0.053009
5171,29923,,1,"The Last Full Measure (The Civil War Trilogy, #3)",None,375,36.897095,1,0.642524,45057,0,0.242507,0.000079,0.013358,0.013358
5176,21394850,,1,&#1571;&#1602;&#1608;&#1605; &#1602;&#1610;&#1604;&#1575;,None,50,6.75994,4,0.651429,798,0,0.013719,0.000029,0.000723,0.000723
5178,5338,,1,A Christmas Carol and Other Christmas Writings,None,578,55.964426,1,0.612373,102115,0,0.357575,0.00009,0.019731,0.019731
5181,40961427,,1,1984,None,1213,75.444042,4,0.375083,275715,0,0.610345,0.000185,0.033542,0.033542
5192,762462,,1,One Up On Wall Street: How to Use What You Already Know to Make Money in the Market,None,221,20.437463,3,0.577664,14043,0,0.120393,0.000041,0.006566,0.006566
5193,17349,,1,The Demon-Haunted World: Science as a Candle in the Dark,None,475,33.056407,3,0.547155,61596,0,0.275772,0.000068,0.015143,0.015143
5198,40698,,1,Of Mice and Men,None,246,21.912537,0,0.705061,21247,0,0.168905,0.000063,0.009299,0.009299
5202,54479,,1,"Around the World in Eighty Days (Extraordinary Voyages, #11)",None,1133,83.847074,1,0.409446,262569,0,0.590618,0.000139,0.032516,0.032516
5209,156538,,1,North and South,None,921,64.061592,1,0.477704,202384,0,0.514235,0.000123,0.028352,0.028352
5210,6479723,,1,"The Crucifix Killer (Robert Hunter, #1)",None,180,18.587879,1,0.826878,13321,0,0.137969,0.000055,0.007602,0.007602
5219,285500,,1,The Declaration of Independence and The Constitution of the United States,None,398,39.129606,1,0.675506,53367,0,0.265894,0.000068,0.01466,0.01466
5234,7785194,,1,The Moral Landscape: How Science Can Determine Human Values,None,343,31.383407,3,0.599969,35190,0,0.202606,0.000054,0.011116,0.011116
5236,11346,,1,Sula,None,583,41.020459,0,0.610028,103493,0,0.369604,0.000091,0.020393,0.020393
5237,9748274,,1,A Tale of Two Cities / Great Expectations,None,331,39.795338,1,0.741884,40518,0,0.23858,0.000061,0.013164,0.013164
5241,53061,,1,Death in Venice,None,526,48.624981,2,0.586935,81041,0,0.323123,0.000072,0.01781,0.01781
5253,7648269,,1,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",None,265,21.530111,3,0.600743,21014,0,0.159703,0.000058,0.008767,0.008767
5256,672948,,1,Arch of Triumph: A Novel of a Man Without a Country,None,338,41.487879,2,0.665619,37909,0,0.215312,0.000055,0.011859,0.011859
5257,28212,,1,"And the Band Played On: Politics, People, and the AIDS Epidemic",None,419,41.032001,0,0.63239,55379,0,0.266433,0.000066,0.014678,0.014678
5271,3491072,,1,&#1581;&#1608;&#1604; &#1575;&#1604;&#1593;&#1575;&#1604;&#1605; &#1601;&#1610; 200 &#1610;&#1608;&#1605;,None,102,13.087995,4,0.584741,3012,0,0.047491,0.000036,0.002572,0.002572
5277,140302,,1,"Poirot investiga (H&#233;rcules Poirot, #3)",None,261,38.5,4,0.762983,25888,0,0.183657,0.000072,0.01012,0.01012
5282,113576,,1,The Smartest Guys in the Room: The Amazing Rise and Scandalous Fall of Enron,None,219,25.963636,3,0.521302,12444,0,0.112208,0.000062,0.006127,0.006127
5291,21484,,1,"The Winds of War (The Henry Family, #1)",None,631,51.638198,1,0.552456,109809,0,0.373145,0.0001,0.020564,0.020564
5292,12204,,1,The Road Not Taken and Other Poems,None,645,51.725379,1,0.557788,115847,0,0.385576,0.000089,0.021251,0.021251
5305,153492,,1,"The 39 Steps (Richard Hannay, #1)",None,403,47.4,1,0.567843,45997,0,0.238935,0.000081,0.013164,0.013164
5307,87665,,1,Orthodoxy,None,323,27.399301,2,0.629618,32742,0,0.203641,0.000053,0.011216,0.011216
5308,46815,,1,Wasted: A Memoir of Anorexia and Bulimia,None,636,47.692914,0,0.553875,111844,0,0.381232,0.000081,0.021015,0.021015
5313,105992,,1,Helter Skelter: The True Story of the Manson Murders,None,1134,70.504376,4,0.420419,270082,0,0.601257,0.000159,0.033109,0.033109
5317,15677,,1,Strangers on a Train,None,250,27.4,4,0.586635,18259,0,0.148454,0.000075,0.008158,0.008158
5324,22284,,1,Diary,None,623,43.606343,2,0.548203,106216,0,0.371584,0.000089,0.020464,0.020464
5325,12657,,1,The Source,None,609,50.865425,1,0.560404,103751,0,0.363644,0.000086,0.020042,0.020042
5326,21704,,1,"The Black Dahlia (L.A. Quartet, #1)",None,710,41.093775,4,0.508409,127964,0,0.411136,0.0001,0.022649,0.022649
5329,1427,,1,The Zahir,None,724,45.048613,4,0.450146,117815,0,0.391436,0.00009,0.021492,0.021492
5334,3188964,,1,The Doors of Perception,None,193,20.889394,3,0.67282,12466,0,0.127702,0.000047,0.007008,0.007008
5341,12857,,1,The Gambler,None,413,36.851265,2,0.625215,53192,0,0.255872,0.000054,0.014095,0.014095
5350,19793,,1,The Power of Intention: Learning to Co-create Your World Your Way,None,217,20.446354,3,0.657621,15412,0,0.138863,0.000046,0.007619,0.007619
5353,7015635,,1,Food Rules: An Eater's Manual,None,294,22.286803,3,0.616772,26565,0,0.185861,0.000064,0.010204,0.010204
5354,9567,,1,Half Asleep in Frog Pajamas,None,318,39.045455,0,0.661151,33324,0,0.206366,0.000075,0.011372,0.011372
5360,5755,,1,The Language Instinct: How the Mind Creates Language,None,253,26.7,3,0.623471,19875,0,0.160049,0.00005,0.00879,0.00879
5362,100933,,1,"That Hideous Strength (The Space Trilogy, #3)",None,320,34.770912,1,0.65337,33348,0,0.208749,0.00008,0.011502,0.011502
5367,9512985,,1,The Personal MBA: Master the Art of Business,None,215,19.657368,3,0.511106,11758,0,0.105893,0.000043,0.005763,0.005763
5370,54984,,1,"La catedral del mar (La catedral del mar, #1)",None,278,17.701061,2,0.614783,23671,0,0.175148,0.000042,0.009623,0.009623
5382,270435,,1,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,None,203,16.850093,3,0.590987,12117,0,0.114072,0.000043,0.006233,0.006233
5386,3483,,1,Special Topics in Calamity Physics,None,302,28.817678,0,0.66102,30044,0,0.200986,0.00006,0.011063,0.011063
5395,31823677,,1,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",None,196,22,3,0.535845,10240,0,0.092337,0.000046,0.005015,0.005015
5397,49322,,1,The Introvert Advantage: How to Thrive in an Extrovert World,None,77,8.654545,3,0.646275,1891,0,0.034993,0.000027,0.001895,0.001895
5398,12391521,,1,The Psychopath Test: A Journey Through the Madness Industry,None,654,32.436652,3,0.50572,107987,0,0.377815,0.000077,0.020778,0.020778
5400,24728470,,1,M Train,None,327,20.414581,3,0.569708,30366,0,0.197985,0.000051,0.01087,0.01087
5401,5199185,,1,Fahrenheit 451: The Authorized Adaptation,None,227,26.218182,1,0.724884,18594,0,0.157868,0.000056,0.0087,0.0087
5403,11472,,1,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,None,525,44.757009,0,0.567394,78045,0,0.317685,0.000066,0.01749,0.01749
5404,4983,,1,Kurt Vonnegut's Cat's Cradle,None,480,38.604254,2,0.616945,70924,0,0.305103,0.000074,0.016824,0.016824
5416,426825,,1,QB VII,None,375,37.883876,1,0.606617,42539,0,0.228409,0.000072,0.012572,0.012572
5420,319300,,1,Georgiana: Duchess of Devonshire,None,263,26.192424,0,0.643282,22163,0,0.166579,0.00005,0.009171,0.009171
5431,9593,,1,Gal&#225;pagos,None,731,57.674352,2,0.532065,141963,0,0.432325,0.000091,0.023827,0.023827
5434,10920,,1,Cold Mountain,None,1323,108.548381,0,0.388496,339741,0,0.676625,0.000219,0.037266,0.037266
5439,14546626,,1,Total Recall: My Unbelievably True Life Story,None,197,22.202681,3,0.608723,11752,0,0.099447,0.000045,0.005399,0.005399
5454,1627,,1,Brokeback Mountain,None,370,32.822621,0,0.65423,44661,0,0.248633,0.000073,0.013699,0.013699
5466,3028,,1,Economics in One Lesson: The Shortest &#38; Surest Way to Understand Basic Economics,None,196,20.066667,3,0.679173,12979,0,0.11926,0.000048,0.006516,0.006516
5467,9838,,1,The Bookseller of Kabul,None,614,46.295214,0,0.55178,103840,0,0.370078,0.000077,0.020387,0.020387
5473,119389,,1,Windmills of the Gods,None,344,31.14811,4,0.679436,40084,0,0.228949,0.000068,0.012606,0.012606
5477,7907803,,1,An Object of Beauty,None,400,23.555391,5,0.529248,42234,0,0.232833,0.000055,0.012793,0.012793
5480,56912,,1,The Judgment of Paris: The Revolutionary Decade That Gave the World Impressionism,None,124,13.57669,5,0.523997,3996,0,0.05644,0.000035,0.003064,0.003064
5487,10176,,1,Dress Your Family in Corduroy and Denim,None,1408,108.741261,0,0.36301,359572,0,0.700057,0.000188,0.038511,0.038511
5490,52872,,1,Flight,None,213,22.148019,0,0.737355,16648,0,0.145881,0.000058,0.008031,0.008031
5493,6280118,,1,One Day,None,970,62.156303,0,0.442616,208014,0,0.525616,0.000178,0.028934,0.028934
5496,769212,,1,The Last Seven Months of Anne Frank,None,423,35.509927,1,0.668919,59703,0,0.277978,0.00008,0.015331,0.015331
5498,62111,,1,The Swiss Family Robinson,None,809,61.858185,1,0.515647,168532,0,0.464742,0.00012,0.025626,0.025626
5500,519112,,1,The Melancholy Death of Oyster Boy and Other Stories,None,224,25.236364,5,0.633248,15816,0,0.143792,0.000048,0.0079,0.0079
5501,3147367,,1,American Lion: Andrew Jackson in the White House,None,431,31.068885,3,0.606529,56204,0,0.269007,0.00006,0.014803,0.014803
5503,18668059,,1,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,None,259,21.234977,3,0.54485,18204,0,0.134864,0.000038,0.007355,0.007355
5504,4912,,1,'Tis,None,533,34.412101,0,0.601483,85277,0,0.333736,0.000082,0.018409,0.018409
5505,10890,,1,Traveling Mercies: Some Thoughts on Faith,None,546,35.944177,0,0.567382,84418,0,0.329759,0.000077,0.018166,0.018166
5508,38412,,1,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,None,432,34.51783,3,0.570852,53144,0,0.260074,0.000067,0.014305,0.014305
5509,40801157,,1,The Miseducation of Cameron Post,None,236,30.3,0,0.749225,20776,0,0.167481,0.000084,0.009228,0.009228
5513,179264,,1,The Madonnas of Leningrad,None,224,22.946387,0,0.719291,17965,0,0.159424,0.000062,0.008778,0.008778
5514,10746542,,1,The Sense of an Ending,None,900,55.458195,0,0.450248,182148,0,0.489727,0.000113,0.026941,0.026941
5519,4395,,1,The Grapes of Wrath,None,1718,169.529175,1,0.318051,469095,0,0.809431,0.000281,0.044507,0.044507
5523,246225,,1,"Strong Poison (Lord Peter Wimsey, #6)",None,307,34.457925,4,0.673948,31656,0,0.201381,0.00007,0.011096,0.011096
5525,99944,,1,The Bhagavad Gita,None,555,40.524969,3,0.52947,81398,0,0.324126,0.000063,0.017811,0.017811
5528,18825,,1,Money,None,424,46.482717,2,0.620054,55604,0,0.263731,0.000068,0.014534,0.014534
5534,96647,,1,Scar Tissue,None,525,27.162917,3,0.52823,72658,0,0.309876,0.00006,0.017023,0.017023
5535,1005,,1,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,None,469,32.172443,3,0.462623,50771,0,0.23706,0.000059,0.012933,0.012933
5537,513367,,1,In Search of Schr&#246;dinger's Cat: Quantum Physics and Reality,None,202,18.667199,3,0.595833,12096,0,0.115107,0.00004,0.006296,0.006296
5553,43255,,1,Not Without My Daughter,None,255,21.947219,1,0.648819,21012,0,0.161787,0.000065,0.008903,0.008903
5557,767171,,1,The Rise and Fall of the Third Reich: A History of Nazi Germany,None,701,37.885399,3,0.497693,122109,0,0.398467,0.000085,0.021919,0.021919
5559,714711,,1,You Can Win: A Step by Step Tool for Top Achievers,None,214,20.756697,3,0.625203,14249,0,0.128187,0.000036,0.007009,0.007009
5560,27220736,,1,Shoe Dog: A Memoir by the Creator of NIKE,None,660,42.176223,3,0.420536,91454,0,0.330848,0.000093,0.018085,0.018085
5561,9827912,,1,Incognito: The Secret Lives of the Brain,None,294,19.953838,3,0.482366,20776,0,0.153625,0.000046,0.008379,0.008379
5565,24213,,1,Alice's Adventures in Wonderland &#38; Through the Looking-Glass,None,1598,133.929914,1,0.3269,417126,0,0.75983,0.00029,0.041781,0.041781
5569,6988014,,1,Seven Days in the Art World,None,235,15.878138,5,0.499473,13733,0,0.126673,0.000037,0.006928,0.006928
5570,3320520,,1,The 3 Mistakes of My Life,None,254,22.94004,4,0.600075,19281,0,0.145848,0.000046,0.007975,0.007975
5575,77259,,1,"O Jerusalem (Mary Russell and Sherlock Holmes, #5)",None,123,17.2,4,0.794882,5964,0,0.088918,0.000051,0.004888,0.004888
5576,17529,,1,Rebecca of Sunnybrook Farm,None,306,34.737696,1,0.699475,32641,0,0.196405,0.000087,0.010818,0.010818
5577,9804,,1,The Baron in the Trees,None,342,29.535281,2,0.565674,32985,0,0.201761,0.000047,0.011105,0.011105
5578,6323821,,1,Last Night in Twisted River,None,364,34.721562,0,0.648412,42838,0,0.235234,0.000079,0.012967,0.012967
5581,6023056,,1,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",None,267,18.155323,3,0.586607,20831,0,0.166537,0.000057,0.009126,0.009126
5584,21856367,,1,"The Innovators: How a Group of  Hackers, Geniuses and Geeks Created the Digital Revolution",None,230,24.455828,3,0.637023,16776,0,0.137648,0.000044,0.007521,0.007521
5593,22632,,1,"The Trial and Death of Socrates (Euthyphro, Apology, Crito, Phaedo",None,451,37.054278,2,0.598088,60691,0,0.280359,0.000055,0.015429,0.015429
5594,92373,,1,The Third Twin,None,332,29.627389,1,0.686328,37711,0,0.226862,0.000088,0.012497,0.012497
5603,104737,,1,"A Monstrous Regiment of Women (Mary Russell and Sherlock Holmes, #2)",None,95,14.5,4,0.911086,4068,0,0.07704,0.000051,0.004232,0.004232
5609,34080,,1,The Waste Land,None,550,49.656745,2,0.62562,94453,0,0.352909,0.000069,0.019465,0.019465
5610,926908,,1,Gnomes,None,255,18.335499,5,0.610066,19757,0,0.152343,0.000041,0.008367,0.008367
5621,233711,,1,"Father and I Were Ranchers (Little Britches, #1)",None,334,37.633333,1,0.678445,37729,0,0.224228,0.000092,0.012357,0.012357
5625,38501,,1,Ham on Rye,None,889,64.047436,2,0.468499,184924,0,0.491215,0.000094,0.027038,0.027038
5628,387749,,1,Ben-Hur: A Tale of the Christ,None,595,56.62796,1,0.586108,103574,0,0.359489,0.000086,0.019821,0.019821
5629,19661,,1,Family Matters,None,362,41.252689,0,0.681287,44516,0,0.241693,0.000079,0.013324,0.013324
5633,31242,,1,Bleak House,None,976,76.741603,1,0.484662,230602,0,0.550624,0.000126,0.030374,0.030374
5639,178357,,1,SantaLand Diaries,None,569,42.014313,0,0.585584,94628,0,0.353203,0.000073,0.019472,0.019472
5653,9597,,1,Player Piano,None,655,56.657074,2,0.538721,115386,0,0.385427,0.00009,0.021235,0.021235
5654,70509,,1,Absurdistan,None,267,33,0,0.697108,24755,0,0.180009,0.000062,0.009905,0.009905
5657,7640261,,1,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,None,217,21.206061,3,0.617042,14461,0,0.132701,0.000048,0.007269,0.007269
5661,3831279,,1,&#1700;&#1610;&#1585;&#1578;&#1610;&#1580;&#1608;,None,97,15.004545,4,0.637887,2970,0,0.040446,0.000039,0.002173,0.002173
5662,690866,,1,The Hundred Secret Senses,None,380,32.42016,0,0.655103,47174,0,0.253653,0.000083,0.013979,0.013979
5663,25147754,,1,Between the World and Me,None,274,32.7,0,0.666132,24914,0,0.17592,0.000078,0.009683,0.009683
5664,867387,,1,"The Blessing Way (Leaphorn &#38; Chee, #1)",None,257,24.219697,0,0.69668,22918,0,0.168622,0.00005,0.009302,0.009302
5666,21531503,,1,What I Know for Sure,None,141,13.017599,3,0.608612,6007,0,0.073064,0.000033,0.003973,0.003973
5673,24814,,1,"It's a Magical World (Calvin and Hobbes, #11)",None,342,32.51362,1,0.649654,37882,0,0.22101,0.000074,0.012158,0.012158
5676,2657,,1,To Kill a Mockingbird,None,2535,758.098728,1,0.211933,680696,0,1,0.001895,0.054694,0.054694
5680,2527900,,1,"Nudge: Improving Decisions About Health, Wealth, and Happiness",None,378,26.087317,3,0.514575,36665,0,0.207526,0.000052,0.011351,0.011351
5681,50033,,1,Dandelion Wine,None,828,58.539823,1,0.511061,174976,0,0.479016,0.000118,0.026415,0.026415
5683,514313,,1,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,None,182,22.5,0,0.673972,11101,0,0.116257,0.00005,0.006388,0.006388
5684,16054811,,1,Manuscript Found in Accra,None,248,23.436031,4,0.548452,16798,0,0.140007,0.000057,0.007655,0.007655
5686,27213329,,1,Grit,None,530,30.984086,3,0.487085,68282,0,0.283838,0.000078,0.015516,0.015516
5691,13325079,,1,Billy Lynn's Long Halftime Walk,None,410,30.22469,0,0.539949,45272,0,0.236378,0.000064,0.013005,0.013005
5707,625094,,1,The Leopard,None,394,38.068065,2,0.619522,47964,0,0.248432,0.00006,0.013694,0.013694
5716,292275,,1,Hedda Gabler,None,652,61.624718,1,0.566637,120255,0,0.394231,0.000088,0.021756,0.021756
5719,4004,,1,The Pilgrimage,None,518,35.128406,4,0.486531,65148,0,0.289389,0.000065,0.015871,0.015871
5727,11395597,,1,Why Be Happy When You Could Be Normal?,None,428,38.925572,0,0.604412,55230,0,0.264664,0.000071,0.014581,0.014581
5734,210190,,1,The Double,None,259,31,2,0.626321,20926,0,0.16037,0.000051,0.008829,0.008829
5737,50051,,1,The Last Picture Show,None,244,29.9,0,0.708527,21005,0,0.166087,0.000066,0.009164,0.009164
5738,9646,,1,Homage to Catalonia,None,466,34.748685,2,0.601588,65179,0,0.291978,0.000054,0.016078,0.016078
5749,2161733,,1,"Child 44 (Leo Demidov, #1)",None,430,24.482996,4,0.56239,51872,0,0.262925,0.000067,0.014468,0.014468
5751,7194,,1,The Club Dumas,None,324,39.872727,1,0.721496,37753,0,0.229981,0.000089,0.012677,0.012677
5754,178599,,1,Arsenic and Old Lace,None,341,50.3,1,0.720235,41752,0,0.222193,0.000074,0.012258,0.012258
5762,128066,,1,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939&#8211;45",None,684,35.04982,1,0.532027,124274,0,0.402224,0.000061,0.022165,0.022165
5775,67,,1,The Known World,None,407,38.59851,0,0.659263,54469,0,0.268019,0.000083,0.014775,0.014775
5776,368772,,1,The Caine Mutiny,None,407,41.034033,1,0.627056,51808,0,0.260995,0.000075,0.014377,0.014377
5778,22555781,,1,&#1575;&#1604;&#1593;&#1575;&#1574;&#1583;,None,66,12.7,4,0.678322,1455,0,0.023508,0.000038,0.001257,0.001257
5789,119,,1,The Lord of the Rings: The Art of the Fellowship of the Ring,None,305,25.866547,1,0.717817,33278,0,0.211291,0.000066,0.011634,0.011634
5797,539904,,1,A Bridge Too Far,None,324,42.045455,3,0.65283,34160,0,0.204055,0.000065,0.01123,0.01123
5798,8574333,,1,Please Look After Mom,None,198,20.945455,0,0.697636,13606,0,0.132012,0.000065,0.007263,0.007263
5803,845977,,1,A Return to Love: Reflections on the Principles of &#34;A Course in Miracles&#34;,None,308,23.83558,3,0.49687,23491,0,0.15568,0.000056,0.008488,0.008488
5808,355697,,1,All Quiet on the Western Front,None,1749,168.018964,1,0.310613,474811,0,0.814798,0.000269,0.044774,0.044774
5810,412732,,1,The Dharma Bums,None,856,60.513385,2,0.476619,174414,0,0.479007,0.000086,0.026375,0.026375
5817,131359,,1,"Death on the Nile (Hercule Poirot, #17)",None,983,76.569152,4,0.432387,208693,0,0.525491,0.000134,0.028905,0.028905
5821,49552,,1,The Stranger,None,2021,247.515919,2,0.26795,546942,0,0.881974,0.000358,0.048376,0.048376
5822,26114,,1,The Joke,None,415,38.407555,2,0.601653,51685,0,0.259934,0.000061,0.014306,0.014306
5825,77866,,1,Any Human Heart,None,264,29.287879,0,0.653186,22676,0,0.167245,0.000069,0.009211,0.009211
5832,11359,,1,Tar Baby,None,319,40.571212,0,0.740581,37563,0,0.218254,0.000081,0.012049,0.012049
5838,23940,,1,Junky,None,597,45.429035,2,0.538503,95803,0,0.35327,0.000066,0.01945,0.01945
5839,998,,1,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,None,460,31.049302,3,0.475249,50172,0,0.233731,0.000062,0.012751,0.012751
5840,374233,,1,If on a Winter's Night a Traveler,None,862,59.278641,2,0.475517,176460,0,0.481767,0.00009,0.026538,0.026538
5849,219919,,1,The Robe,None,504,46.204654,1,0.612121,77590,0,0.310525,0.000081,0.017114,0.017114
5850,2865,,1,Girl with a Pearl Earring,None,1725,174.068796,1,0.310141,461164,0,0.801178,0.000366,0.044029,0.044029
5852,2067,,1,Breaking the Spell: Religion as a Natural Phenomenon,None,170,17.990909,3,0.66843,9602,0,0.113384,0.000045,0.006224,0.006224
5863,20441724,,1,Dune,None,141,12.980303,2,0.678318,6695,0,0.092863,0.000043,0.005112,0.005112
5867,6570502,,1,Switch: How to Change Things When Change Is Hard,None,376,28.632937,3,0.53478,37702,0,0.213989,0.000062,0.011714,0.011714
5870,12543,,1,Bird by Bird: Some Instructions on Writing and Life,None,864,53.749714,0,0.470369,175361,0,0.482402,0.0001,0.026562,0.026562
5871,11650,,1,"American Pastoral (The American Trilogy, #1)",None,712,53.796621,0,0.543158,137482,0,0.423631,0.000084,0.023352,0.023352
5880,1219103,,1,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",None,324,33.538145,1,0.641096,33546,0,0.208177,0.000064,0.01146,0.01146
5886,4957350,,1,Tinkers,None,330,36.009091,0,0.616174,33449,0,0.20755,0.000084,0.011426,0.011426
5902,6219656,,1,The Lottery,None,519,37.024409,1,0.589246,79207,0,0.322289,0.000097,0.017767,0.017767
5904,426025,,1,A Rose for Emily and Other Stories,None,263,36.5,1,0.715961,24667,0,0.181321,0.000069,0.009989,0.009989
5905,13235,,1,The Complete Stories and Poems,None,473,48.703905,1,0.647803,72313,0,0.297764,0.000078,0.016425,0.016425
5909,16619,,1,Democracy in America,None,375,37.469476,2,0.636135,44609,0,0.233969,0.000055,0.012885,0.012885
5910,129237,,1,A Theory of Justice,None,335,40.063636,2,0.643418,35996,0,0.209599,0.000058,0.011519,0.011519
5914,25148,,1,The Fuck-Up,None,169,17.895804,2,0.729642,10358,0,0.121409,0.000042,0.006679,0.006679
5916,135836,,1,Trainspotting,None,820,52.633421,2,0.490658,164758,0,0.467696,0.000094,0.02576,0.02576
